user_id,tenure_days,num_trades_30d,avg_trade_size,deposit_30d,withdrawal_30d,account_balance,num_support_tickets,is_verified,account_type,country,churn
U101857,111,11,55.42,392.44,339.26,811.49,1.0,1,premium,IN,1
U101858,332,11,204.54,190.0,170.38,3690.27,0.0,1,standard,IN,0
U101859,234,7,107.48,632.19,67.26,958.2,0.0,1,standard,ZA,0
U101860,269,9,93.24,460.99,426.69,761.64,2.0,1,standard,ID,0
U101861,192,4,162.34,461.94,280.41,1825.12,1.0,1,standard,IN,0
U101862,35,9,334.07,2204.26,357.3,356.28,1.0,1,standard,Other,0
U101863,141,9,86.52,154.25,237.26,215.62,0.0,1,standard,ZA,0
U101864,752,12,299.25,655.62,115.31,474.77,0.0,1,standard,ID,0
U101865,498,13,90.7,1005.21,189.58,,0.0,1,premium,IN,0
U101866,7,10,35.22,276.72,100.94,2567.85,1.0,1,standard,PH,0
U101867,32,2,61.53,146.38,816.27,3258.03,0.0,1,standard,AE,1
U101868,25,5,141.51,271.82,287.57,1538.06,1.0,0,standard,ZA,0
U101869,233,10,100.54,454.1,196.06,5475.6,1.0,1,premium,AE,0
U101870,306,8,601.84,886.33,157.52,1183.83,0.0,0,standard,AE,0
U101871,43,4,447.68,166.86,60.81,806.0,0.0,1,standard,Other,0
U101872,126,11,462.97,273.41,300.54,444.65,1.0,1,standard,ID,0
U101873,330,7,1226.49,649.51,44.16,3989.89,0.0,1,standard,IN,0
U101874,237,3,190.8,745.92,679.82,1208.03,0.0,1,standard,PH,0
U101875,140,7,933.3,808.05,405.97,3122.99,0.0,1,standard,Other,0
U101876,160,9,592.02,60.97,77.7,1736.79,0.0,0,vip,AE,0
U101877,127,10,920.48,1600.8,693.48,2135.12,0.0,1,standard,AE,0
U101878,63,8,97.37,219.99,175.4,1867.84,0.0,0,standard,Other,1
U101879,149,12,202.18,1564.82,380.62,476.34,1.0,1,standard,ID,0
U101880,210,10,271.03,1770.39,171.87,2251.51,1.0,1,premium,Other,0
U101881,371,10,127.87,45.55,177.83,938.61,0.0,1,premium,ZA,0
U101882,182,9,550.42,633.03,541.57,875.7,2.0,1,vip,ID,0
U101883,257,9,545.78,248.91,201.09,8200.24,0.0,1,premium,AE,0
U101884,31,8,251.96,362.18,121.54,3402.51,0.0,1,standard,IN,0
U101885,111,5,536.98,749.03,95.08,1634.98,0.0,1,standard,PH,0
U101886,1,9,316.4,111.83,158.78,3890.26,3.0,1,standard,AE,0
U101887,50,5,400.31,235.25,1057.34,1562.77,1.0,0,premium,ZA,1
U101888,233,6,416.32,613.28,279.44,1452.87,1.0,0,standard,AE,0
U101889,864,8,177.74,483.8,70.49,1477.06,1.0,1,standard,ID,0
U101890,18,6,856.06,741.99,272.2,159.89,1.0,1,vip,AE,0
U101891,92,14,302.79,225.37,701.99,692.81,1.0,1,premium,ID,0
U101892,289,10,240.86,102.6,315.53,992.68,1.0,1,standard,ZA,0
U101893,41,9,229.03,1731.72,489.34,2183.0,0.0,1,standard,ID,0
U101894,145,10,336.06,153.56,199.84,2060.96,2.0,0,premium,IN,0
U101895,237,7,197.26,124.86,154.15,1936.74,0.0,0,standard,IN,0
U101896,172,12,148.05,168.88,79.87,852.65,2.0,1,premium,IN,1
U101897,37,9,88.68,418.58,96.11,5669.15,2.0,1,standard,PH,0
U101898,79,5,10.09,449.05,198.83,1888.03,0.0,1,premium,PH,1
U101899,275,6,163.63,64.53,455.91,697.26,1.0,1,standard,ID,0
U101900,145,9,239.86,137.5,215.14,4639.7,0.0,1,premium,IN,0
U101901,1,7,322.88,818.13,98.42,1562.73,1.0,1,standard,ZA,0
U101902,257,11,187.58,258.1,565.75,822.26,1.0,0,standard,ID,0
U101903,6,4,141.89,469.55,644.78,863.0,1.0,1,standard,ZA,0
U101904,246,8,427.21,147.37,108.86,309.71,3.0,0,standard,IN,1
U101905,40,4,278.73,564.43,181.49,2988.63,0.0,1,standard,PH,0
U101906,570,9,277.36,139.81,39.71,534.8,1.0,1,standard,IN,0
U101907,82,9,285.9,91.97,469.82,178.28,0.0,0,standard,IN,0
U101908,71,7,776.27,345.87,14.28,715.77,0.0,1,premium,AE,0
U101909,29,9,404.25,587.8,210.04,1980.11,0.0,1,standard,Other,1
U101910,65,7,265.68,600.4,263.49,1488.4,,1,premium,ZA,0
U101911,376,12,366.49,405.58,108.16,2235.08,0.0,1,standard,AE,0
U101912,1009,11,354.23,805.89,99.08,2315.09,0.0,0,standard,Other,0
U101913,82,7,414.43,73.4,374.9,1289.18,0.0,0,standard,ZA,1
U101914,107,9,589.41,80.13,294.74,1516.1,0.0,1,vip,IN,1
U101915,230,11,63.33,124.84,395.11,984.85,1.0,1,standard,Other,0
U101916,391,9,348.7,238.85,27.96,2365.17,0.0,1,premium,IN,0
U101917,161,8,207.21,334.25,721.26,441.09,0.0,1,standard,AE,0
U101918,89,4,113.19,866.1,767.81,668.54,0.0,1,premium,ZA,0
U101919,95,10,241.4,258.88,255.7,2324.66,1.0,1,premium,PH,0
U101920,214,10,53.52,633.02,150.63,2609.3,1.0,1,premium,AE,0
U101921,1,9,539.53,540.07,197.8,3864.23,0.0,1,premium,PH,0
U101922,173,11,282.5,862.68,640.59,1338.5,0.0,1,standard,PH,0
U101923,79,8,242.87,507.28,96.66,2040.29,0.0,1,standard,Other,0
U101924,284,9,78.24,908.09,24.84,1692.19,0.0,1,standard,AE,0
U101925,17,10,103.71,25.5,376.06,1162.35,2.0,1,standard,ZA,0
U101926,159,4,612.69,266.11,212.78,1168.58,0.0,0,standard,AE,1
U101927,118,11,136.77,42.84,604.79,3217.68,0.0,1,standard,IN,0
U101928,185,12,574.35,124.29,230.51,1242.3,0.0,1,premium,IN,0
U101929,12,8,406.6,114.7,1073.05,1819.07,2.0,1,standard,IN,1
U101930,156,7,78.19,905.38,1128.97,871.26,2.0,1,standard,AE,1
U101931,148,5,108.57,282.98,126.75,938.85,0.0,0,standard,IN,0
U101932,148,10,443.97,1595.65,12.7,348.97,0.0,0,premium,AE,0
U101933,166,8,282.4,258.95,264.52,541.97,1.0,0,standard,ID,0
U101934,203,6,328.49,38.04,38.44,1860.97,2.0,1,standard,IN,0
U101935,294,4,496.78,237.77,31.59,974.53,1.0,1,standard,ID,1
U101936,56,10,130.36,513.52,495.28,816.12,0.0,1,standard,ID,1
U101937,313,6,138.82,436.12,298.82,2429.78,1.0,1,standard,AE,0
U101938,124,7,284.24,347.95,102.87,1823.93,1.0,1,standard,AE,0
U101939,14,7,138.32,465.7,229.72,,0.0,1,premium,PH,0
U101940,10,11,196.11,739.71,248.14,431.9,0.0,1,premium,ZA,0
U101941,73,11,117.48,9.13,291.95,1577.49,1.0,1,premium,AE,1
U101942,276,5,189.94,388.9,577.2,1316.76,0.0,0,standard,Other,0
U101943,221,6,200.19,113.1,203.23,1672.1,1.0,1,standard,ZA,0
U101944,279,6,312.02,577.06,16.31,1606.2,0.0,1,standard,AE,0
U101945,131,7,811.87,133.29,784.79,2184.95,1.0,1,standard,PH,0
U101946,104,8,228.29,136.84,211.74,469.23,1.0,1,premium,Other,0
U101947,28,7,353.84,70.54,99.0,,0.0,1,standard,ID,0
U101948,71,9,131.27,363.23,41.66,,0.0,1,premium,Other,0
U101949,102,9,195.56,37.5,246.34,986.28,,1,standard,AE,0
U101950,16,9,250.64,69.58,173.93,3466.57,2.0,1,standard,Other,1
U101951,44,11,746.54,370.27,74.09,,0.0,1,premium,AE,0
U101952,164,14,475.91,268.56,514.95,1619.16,0.0,1,premium,ZA,1
U101953,239,7,535.08,265.53,53.57,580.64,1.0,1,standard,IN,0
U101954,1152,5,214.13,22.37,48.19,327.34,0.0,1,standard,AE,0
U101955,486,9,600.33,371.65,96.15,1317.44,0.0,1,standard,Other,0
U101956,185,11,198.84,400.96,9.88,1948.36,2.0,1,standard,AE,0
U101957,98,7,811.83,795.31,16.38,105.47,0.0,1,standard,Other,0
U101958,181,5,208.77,532.39,56.08,1102.34,2.0,1,standard,IN,0
U101959,277,14,199.75,107.98,124.4,1589.53,0.0,1,standard,ZA,0
U101960,22,14,121.11,105.34,56.07,,2.0,1,standard,IN,0
U101961,94,9,299.14,846.29,249.17,1620.12,0.0,0,standard,ID,1
U101962,329,12,371.35,742.78,67.83,2328.96,2.0,0,standard,PH,0
U101963,87,10,153.13,305.98,269.26,204.76,0.0,1,standard,ID,0
U101964,152,12,282.84,594.51,80.82,565.92,0.0,1,standard,IN,0
U101965,159,8,271.46,678.4,239.66,1340.16,2.0,1,standard,AE,0
U101966,36,10,538.66,52.04,727.79,1008.89,1.0,1,standard,AE,0
U101967,80,8,397.39,85.61,298.97,1421.79,0.0,1,standard,PH,0
U101968,73,11,147.24,221.75,13.18,498.05,0.0,1,standard,ZA,1
U101969,4,9,123.39,857.65,56.84,1550.41,0.0,1,standard,ID,0
U101970,4,8,372.6,1250.74,21.06,2989.16,0.0,1,standard,AE,0
U101971,320,14,162.91,397.06,29.46,3433.33,,0,premium,IN,0
U101972,57,10,423.91,99.0,490.8,3595.52,1.0,0,vip,ZA,0
U101973,131,7,804.65,119.67,160.2,842.27,0.0,1,premium,AE,0
U101974,63,9,496.73,237.22,176.86,1082.0,1.0,1,premium,IN,0
U101975,508,8,140.07,232.52,495.69,2497.42,0.0,1,premium,AE,0
U101976,54,10,171.12,114.25,67.46,454.22,1.0,1,premium,ZA,0
U101977,101,10,400.23,262.66,246.49,3121.02,0.0,1,premium,ZA,0
U101978,371,10,680.54,27.05,378.23,1364.59,0.0,1,standard,IN,0
U101979,332,6,260.85,279.31,141.39,1088.51,1.0,1,standard,AE,0
U101980,37,12,,147.86,821.63,1405.2,0.0,0,standard,AE,0
U101981,292,6,746.4,140.5,151.36,674.59,0.0,1,standard,AE,0
U101982,110,4,196.71,494.81,46.55,1159.95,2.0,1,standard,ID,0
U101983,118,14,241.89,516.83,77.35,2383.5,2.0,1,standard,AE,0
U101984,25,13,339.45,218.36,227.04,1509.92,0.0,0,premium,ID,0
U101985,15,9,161.96,83.77,388.85,3520.43,0.0,1,premium,ZA,0
U101986,234,10,140.49,368.28,53.43,2730.28,3.0,1,vip,Other,0
U101987,123,4,77.28,210.53,603.68,1171.7,0.0,1,standard,AE,0
U101988,103,8,83.2,625.66,48.58,3146.16,2.0,1,vip,AE,0
U101989,235,4,91.25,488.85,684.61,578.44,1.0,1,premium,AE,0
U101990,261,6,201.48,556.83,88.02,717.35,0.0,1,standard,IN,0
U101991,31,11,209.93,13.44,0.49,1067.9,1.0,1,standard,ZA,0
U101992,169,5,691.97,1110.28,345.8,464.32,,1,standard,ZA,0
U101993,26,11,154.04,381.89,6.63,811.14,,1,standard,AE,1
U101994,250,7,85.46,21.05,2066.25,944.29,0.0,1,standard,AE,1
U101995,192,12,497.0,246.86,221.38,2346.24,1.0,1,standard,IN,0
U101996,564,5,357.1,315.59,32.16,3404.02,1.0,0,standard,AE,0
U101997,12,3,136.82,905.65,132.51,2420.41,1.0,1,premium,PH,1
U101998,10,8,208.75,524.32,25.6,1954.08,0.0,1,standard,AE,0
U101999,59,9,44.97,428.25,325.69,702.44,1.0,1,standard,PH,1
U102000,54,6,763.23,323.02,12.57,115.74,1.0,1,premium,AE,1
U102001,51,5,1163.48,269.48,827.95,698.08,1.0,1,standard,PH,0
U102002,426,5,609.28,48.35,52.26,446.94,1.0,1,standard,ZA,1
U102003,51,9,202.25,394.92,254.94,1977.93,2.0,0,premium,IN,0
U102004,57,7,826.63,115.15,153.6,184.89,0.0,1,standard,IN,0
U102005,256,6,230.16,160.69,104.81,2861.36,0.0,1,standard,ZA,0
U102006,107,9,253.31,542.29,114.04,1816.28,0.0,1,premium,AE,0
U102007,269,10,55.2,150.08,390.39,2348.41,0.0,0,standard,Other,0
U102008,12,6,233.41,25.27,167.53,4256.77,1.0,1,standard,ID,0
U102009,120,8,247.4,252.61,38.96,2333.48,1.0,0,premium,PH,0
U102010,6,6,230.53,19.81,32.82,305.28,0.0,1,premium,ID,0
U102011,11,3,1060.78,345.4,612.2,1269.35,0.0,0,premium,ID,0
U102012,426,11,594.33,585.91,412.45,303.0,0.0,1,premium,ID,0
U102013,26,5,401.89,273.48,809.23,349.48,1.0,1,standard,IN,0
U102014,136,7,202.17,37.82,420.25,940.15,2.0,1,standard,ZA,1
U102015,95,13,158.68,649.03,51.74,3462.41,2.0,0,standard,PH,0
U102016,76,7,290.14,956.93,144.51,976.18,2.0,1,premium,Other,0
U102017,414,5,555.36,246.76,622.97,350.56,0.0,1,premium,AE,0
U102018,3,5,406.72,160.53,39.57,1578.76,1.0,0,premium,PH,0
U102019,196,3,151.15,48.27,15.12,2845.15,1.0,1,standard,AE,0
U102020,595,5,431.37,356.74,868.94,1574.02,0.0,1,standard,AE,0
U102021,147,9,60.77,825.61,832.55,551.26,0.0,1,vip,IN,0
U102022,497,7,508.92,51.02,654.88,1704.02,1.0,1,standard,IN,0
U102023,9,10,173.41,15.45,610.72,341.22,,0,standard,PH,1
U102024,97,6,67.56,254.42,476.29,851.84,0.0,1,premium,ZA,0
U102025,54,10,111.69,52.39,666.1,1795.64,0.0,1,premium,AE,1
U102026,236,11,417.0,311.58,62.29,731.71,1.0,1,standard,IN,0
U102027,716,8,199.12,409.39,138.02,593.64,1.0,1,standard,IN,0
U102028,53,11,416.16,429.29,98.53,76.27,0.0,0,standard,ID,0
U102029,191,7,97.78,531.98,301.85,701.64,1.0,1,premium,ID,0
U102030,39,10,263.37,1104.89,14.24,1815.9,0.0,1,standard,ZA,0
U102031,149,7,247.59,643.63,665.43,196.37,1.0,1,standard,Other,0
U102032,112,8,157.68,685.63,16.0,1872.72,1.0,1,premium,IN,0
U102033,643,9,267.83,70.21,480.5,2841.15,2.0,1,standard,ZA,0
U102034,168,5,167.24,340.62,87.34,2582.41,0.0,1,standard,Other,0
U102035,77,7,463.21,868.98,294.06,815.53,1.0,1,standard,ID,0
U102036,21,13,249.87,180.2,238.8,,1.0,1,standard,IN,0
U102037,29,4,91.17,621.49,4.75,498.65,0.0,0,standard,IN,0
U102038,45,9,473.71,1325.23,249.69,600.13,0.0,1,standard,PH,1
U102039,52,9,251.73,112.63,48.22,937.63,1.0,1,premium,ZA,0
U102040,342,7,115.27,50.25,5.49,1653.27,1.0,1,standard,ZA,0
U102041,148,9,543.29,439.57,214.11,2536.4,1.0,1,standard,ZA,1
U102042,133,8,182.34,292.98,10.73,692.93,2.0,1,standard,Other,0
U102043,21,6,116.72,1029.82,823.02,933.84,1.0,1,standard,PH,0
U102044,354,7,133.1,87.87,49.02,887.45,2.0,1,standard,Other,0
U102045,230,8,128.94,839.79,230.13,738.77,0.0,1,standard,ID,0
U102046,12,12,172.05,280.32,199.88,2585.51,0.0,1,standard,ZA,0
U102047,221,2,444.94,151.54,486.81,1980.6,0.0,1,standard,Other,0
U102048,141,8,308.89,342.83,82.01,3008.19,0.0,1,standard,Other,0
U102049,15,6,508.48,220.51,97.49,,0.0,1,premium,PH,1
U102050,110,5,259.92,321.83,204.99,780.66,0.0,1,standard,ZA,0
U102051,119,6,120.02,808.52,54.52,608.63,1.0,1,standard,IN,0
U102052,32,8,25.26,1414.63,105.18,151.39,0.0,1,standard,ID,0
U102053,524,12,323.37,299.38,63.69,654.68,0.0,1,standard,AE,0
U102054,341,7,361.18,468.33,262.29,462.99,2.0,1,standard,IN,0
U102055,199,7,182.14,716.8,391.96,2238.21,4.0,1,premium,AE,1
U102056,111,5,74.41,462.44,540.2,2397.47,1.0,1,standard,ZA,0
U102057,95,7,158.69,163.56,506.61,507.47,1.0,0,standard,Other,1
U102058,189,6,417.58,407.47,307.9,1238.33,0.0,1,premium,AE,0
U102059,141,12,18.95,291.85,303.51,631.28,,1,standard,AE,0
U102060,11,11,675.97,20.48,296.07,2962.92,1.0,1,standard,Other,0
U102061,129,3,632.64,406.99,172.0,741.71,3.0,1,standard,ID,0
U102062,295,12,85.17,130.15,35.34,1455.27,1.0,1,standard,ID,0
U102063,110,2,408.56,728.98,691.0,3604.42,0.0,0,standard,ID,1
U102064,9,10,253.27,156.17,294.35,2125.35,2.0,0,standard,AE,1
U102065,277,8,424.13,187.48,404.37,1413.65,3.0,1,standard,AE,0
U102066,40,5,27.69,594.27,93.67,1262.87,0.0,1,premium,Other,0
U102067,53,10,133.68,237.01,1112.15,432.98,0.0,1,vip,ZA,0
U102068,32,7,136.21,123.6,612.23,1002.39,4.0,1,standard,AE,0
U102069,72,4,152.64,505.82,115.95,1438.81,2.0,1,standard,AE,0
U102070,254,13,222.99,1823.03,85.25,2143.73,0.0,1,standard,ZA,0
U102071,131,12,339.75,151.94,398.92,948.53,1.0,1,standard,IN,0
U102072,41,8,194.28,656.73,170.61,1809.7,1.0,1,standard,IN,0
U102073,378,12,386.51,567.18,259.48,846.31,,1,premium,AE,0
U102074,381,4,693.95,1566.11,656.88,2569.52,4.0,1,premium,AE,0
U102075,368,7,91.74,866.94,253.89,1896.51,,1,standard,ZA,0
U102076,49,6,317.87,320.58,159.17,2208.45,1.0,1,standard,Other,1
U102077,108,12,397.17,495.76,310.22,3709.67,2.0,1,premium,IN,0
U102078,755,8,202.57,36.27,17.83,2906.76,1.0,0,standard,AE,0
U102079,266,8,249.9,1029.44,241.21,552.39,1.0,1,vip,AE,0
U102080,4,9,210.39,70.3,24.69,1425.88,1.0,1,standard,Other,0
U102081,12,9,304.79,490.93,367.97,2998.6,0.0,0,standard,ID,0
U102082,112,3,237.6,488.54,168.49,2141.04,2.0,1,standard,ID,0
U102083,431,5,370.43,564.61,805.42,395.5,0.0,1,standard,Other,0
U102084,139,6,161.09,117.92,570.27,655.48,0.0,1,standard,ID,0
U102085,123,8,301.36,317.77,255.75,1650.76,2.0,1,premium,ID,1
U102086,20,15,124.08,614.53,872.06,1670.26,1.0,1,standard,Other,0
U102087,192,4,505.9,567.92,107.01,405.38,0.0,1,standard,ID,0
U102088,310,12,,1487.86,50.54,845.7,4.0,0,standard,IN,0
U102089,86,6,153.93,978.41,153.46,2257.42,0.0,1,standard,ID,0
U102090,268,10,1363.33,286.65,150.37,984.3,0.0,1,standard,Other,0
U102091,600,11,860.17,277.2,162.94,2537.72,1.0,1,standard,Other,0
U102092,41,3,313.49,144.6,208.5,1121.77,0.0,1,standard,PH,0
U102093,133,10,148.16,576.61,11.7,1868.29,0.0,0,premium,ID,0
U102094,60,10,414.32,36.92,74.59,765.67,1.0,1,premium,Other,0
U102095,283,6,561.31,47.7,106.07,2402.38,0.0,1,premium,IN,0
U102096,155,2,467.48,528.87,855.86,2901.9,2.0,1,premium,ZA,1
U102097,181,7,507.25,788.5,103.83,689.53,1.0,1,premium,AE,0
U102098,287,4,472.88,168.5,116.8,2146.63,2.0,1,premium,ZA,0
U102099,90,14,178.31,622.52,387.44,2243.59,,1,standard,IN,0
U102100,443,15,416.17,1116.87,155.6,1188.07,2.0,1,standard,PH,0
U102101,137,7,522.19,744.3,1048.41,2957.7,0.0,1,standard,IN,0
U102102,30,11,212.71,466.74,423.06,237.04,2.0,1,premium,IN,0
U102103,214,7,171.55,518.75,365.08,470.06,0.0,1,standard,ZA,0
U102104,283,11,66.35,596.97,16.46,3503.92,0.0,1,standard,IN,0
U102105,68,9,132.01,381.28,270.27,2642.29,1.0,1,premium,ZA,1
U102106,350,11,293.4,226.6,225.58,788.88,0.0,1,premium,Other,0
U102107,425,8,465.52,399.3,502.25,2968.24,1.0,1,premium,AE,0
U102108,58,8,458.22,213.62,374.27,3295.51,1.0,0,premium,ID,0
U102109,739,12,100.22,759.91,318.89,2544.24,0.0,1,standard,Other,0
U102110,27,3,117.85,382.93,284.12,1718.62,1.0,0,standard,PH,0
U102111,40,11,178.21,148.5,104.25,1312.24,3.0,1,standard,Other,0
U102112,36,13,450.2,284.64,50.95,2472.58,2.0,1,vip,Other,0
U102113,403,4,438.45,158.2,294.25,1201.66,1.0,1,standard,IN,0
U102114,191,7,22.8,1148.05,55.19,1566.04,0.0,0,premium,AE,0
U102115,29,12,,727.8,206.81,698.85,1.0,1,standard,AE,1
U102116,104,8,348.4,242.55,735.92,568.65,0.0,1,premium,AE,0
U102117,171,7,321.06,201.06,865.36,1514.5,0.0,1,standard,AE,0
U102118,15,14,418.77,238.94,154.66,1348.57,1.0,1,standard,Other,0
U102119,385,8,108.82,71.87,541.54,3639.05,,1,standard,ID,0
U102120,292,6,120.0,404.92,202.76,,1.0,1,standard,AE,0
U102121,126,8,161.24,91.84,51.16,510.8,1.0,0,premium,PH,0
U102122,614,9,65.99,341.47,205.81,2189.77,1.0,1,standard,IN,0
U102123,97,6,218.07,720.43,1366.51,2468.35,0.0,0,premium,AE,1
U102124,745,5,79.23,1082.28,350.46,1174.91,0.0,1,standard,AE,0
U102125,198,10,127.08,213.59,67.35,1978.89,2.0,1,premium,ZA,0
U102126,181,10,362.11,197.26,290.02,6050.44,1.0,1,standard,PH,0
U102127,32,6,256.31,61.86,440.17,1196.65,1.0,1,standard,IN,0
U102128,384,13,271.52,592.66,535.69,187.24,4.0,1,standard,ID,0
U102129,100,5,173.5,350.27,152.01,3546.04,0.0,1,standard,AE,0
U102130,31,7,533.19,163.15,884.33,1751.74,0.0,1,premium,IN,1
U102131,2,6,186.23,185.96,180.91,1909.79,0.0,1,standard,AE,0
U102132,147,19,1030.12,836.42,293.52,3733.69,0.0,1,standard,AE,0
U102133,134,5,99.7,12.26,17.74,,1.0,1,standard,ID,0
U102134,228,11,80.5,963.83,684.13,3102.16,1.0,0,standard,ZA,0
U102135,397,11,205.49,141.44,37.07,1156.33,1.0,1,premium,AE,0
U102136,14,8,290.22,659.23,410.22,95.56,2.0,1,standard,AE,0
U102137,236,13,89.84,99.56,117.29,3148.18,0.0,1,standard,Other,0
U102138,37,4,125.0,486.26,37.62,1410.08,0.0,1,standard,AE,0
U102139,351,9,318.43,291.11,126.77,2681.35,1.0,1,premium,PH,0
U102140,307,12,314.89,948.3,15.93,3272.39,2.0,1,premium,ZA,0
U102141,140,11,223.61,279.06,86.3,2310.96,2.0,1,standard,IN,0
U102142,222,6,272.44,1028.08,99.53,699.99,0.0,1,standard,AE,0
U102143,67,3,127.57,236.66,40.53,1256.79,1.0,1,premium,AE,0
U102144,114,6,79.5,628.48,278.39,1336.1,2.0,1,standard,ID,0
U102145,310,5,242.56,740.82,192.01,905.26,1.0,1,standard,IN,0
U102146,110,8,162.55,271.59,277.02,,0.0,1,standard,ID,0
U102147,79,7,774.57,357.85,104.13,2293.54,0.0,1,standard,PH,0
U102148,122,4,235.8,68.51,159.29,527.24,0.0,1,premium,ID,0
U102149,317,5,43.41,448.71,33.46,751.08,0.0,1,standard,Other,0
U102150,73,11,383.67,663.0,91.47,2093.47,3.0,1,standard,ZA,0
U102151,34,16,224.34,1107.49,37.08,2677.37,0.0,1,standard,AE,0
U102152,224,11,202.78,707.76,138.71,2887.67,0.0,1,standard,ID,0
U102153,314,7,197.91,411.0,91.45,3222.58,0.0,1,standard,PH,0
U102154,19,17,300.5,258.99,409.91,965.17,0.0,0,standard,AE,0
U102155,49,9,152.56,328.57,445.73,533.83,1.0,1,vip,ZA,1
U102156,27,10,409.5,279.89,244.94,965.86,0.0,1,standard,AE,0
U102157,76,10,411.53,777.75,433.22,476.29,1.0,1,standard,Other,1
U102158,107,7,299.34,962.76,268.63,1822.91,1.0,1,standard,ZA,0
U102159,248,14,383.72,275.76,109.26,2256.9,0.0,1,standard,AE,0
U102160,189,10,753.76,544.78,220.88,2162.84,0.0,1,standard,Other,0
U102161,174,7,81.41,309.91,766.91,1020.5,0.0,1,standard,AE,1
U102162,78,10,411.13,47.82,505.09,2199.44,0.0,1,premium,IN,1
U102163,331,8,648.61,89.87,208.07,1799.82,0.0,1,standard,ZA,0
U102164,114,17,146.44,152.75,15.5,2711.4,0.0,1,standard,Other,0
U102165,696,8,40.14,310.71,984.17,2627.25,1.0,1,standard,IN,0
U102166,180,6,390.05,425.76,172.52,,0.0,1,standard,PH,0
U102167,24,10,110.31,1120.92,566.32,4524.48,1.0,1,standard,AE,0
U102168,202,4,318.74,368.41,200.16,1748.08,0.0,1,premium,AE,0
U102169,70,9,,383.56,642.16,653.14,0.0,1,standard,AE,0
U102170,208,9,656.44,660.81,275.63,3071.68,1.0,1,premium,ZA,0
U102171,12,11,750.61,99.3,18.66,641.81,2.0,0,standard,AE,0
U102172,34,10,782.48,431.42,152.76,1530.47,0.0,1,standard,AE,0
U102173,348,11,217.43,610.53,279.47,1460.76,2.0,1,standard,Other,0
U102174,46,10,143.84,238.32,247.37,1381.69,0.0,0,standard,AE,1
U102175,326,5,175.67,337.7,504.43,350.1,2.0,1,standard,ID,0
U102176,58,9,198.54,268.12,275.83,,1.0,1,standard,ZA,1
U102177,185,5,109.13,239.31,213.11,3847.04,1.0,0,standard,AE,0
U102178,213,4,281.52,402.94,48.17,1212.2,0.0,1,standard,IN,0
U102179,129,10,248.64,782.13,907.5,175.7,0.0,1,standard,ZA,0
U102180,65,15,203.75,521.45,146.12,1401.97,1.0,1,standard,ZA,0
U102181,43,1,177.95,918.94,100.34,2161.65,0.0,1,vip,PH,0
U102182,6,13,124.36,236.53,56.95,1521.1,1.0,0,premium,IN,0
U102183,65,10,367.45,554.97,86.81,1014.69,0.0,1,standard,Other,0
U102184,190,6,227.51,451.61,467.61,594.01,0.0,1,premium,ZA,0
U102185,501,7,,773.08,27.7,956.13,0.0,0,standard,ID,0
U102186,368,7,914.74,581.51,128.59,2060.21,1.0,1,standard,AE,0
U102187,261,8,381.81,886.3,7.97,2430.91,1.0,1,standard,ID,0
U102188,279,11,394.95,190.25,73.99,751.44,1.0,1,premium,ID,0
U102189,196,10,461.87,1143.36,96.85,2667.2,1.0,1,standard,PH,0
U102190,54,6,354.25,237.31,84.77,1604.7,1.0,1,standard,ZA,0
U102191,427,7,639.27,211.62,56.69,1752.85,2.0,1,standard,ID,0
U102192,199,8,264.72,536.53,704.58,1885.0,0.0,1,premium,ID,0
U102193,147,15,255.87,25.25,97.13,917.04,1.0,1,premium,PH,0
U102194,21,10,81.02,338.35,448.01,3584.1,0.0,1,premium,IN,0
U102195,106,10,670.62,167.81,114.7,4017.73,0.0,1,standard,AE,0
U102196,111,12,125.61,121.76,37.47,530.81,0.0,0,standard,Other,0
U102197,359,8,,164.9,383.25,376.58,0.0,1,standard,Other,0
U102198,142,10,362.46,229.65,555.29,1676.97,1.0,1,standard,IN,0
U102199,86,11,437.99,165.43,36.84,676.68,0.0,1,standard,Other,0
U102200,677,5,345.49,111.85,346.79,2105.85,3.0,1,standard,IN,0
U102201,21,7,391.14,234.4,146.36,1699.57,1.0,1,vip,AE,1
U102202,98,13,573.94,81.61,513.84,958.16,2.0,1,standard,ID,0
U102203,7,4,303.91,550.03,786.08,360.59,1.0,1,standard,Other,1
U102204,242,4,1037.92,213.7,116.75,1508.31,0.0,1,standard,ZA,0
U102205,450,7,277.56,119.45,827.22,221.95,1.0,0,standard,AE,0
U102206,59,7,911.37,621.29,421.88,2406.89,0.0,1,standard,AE,0
U102207,351,9,105.43,552.58,240.48,561.78,1.0,0,vip,ZA,1
U102208,62,9,141.15,146.14,382.8,1493.29,1.0,1,premium,PH,0
U102209,434,5,133.96,1380.66,55.53,545.14,0.0,1,standard,IN,0
U102210,252,11,479.9,1241.56,243.0,1249.0,0.0,0,standard,ID,0
U102211,294,11,295.03,652.18,144.86,356.23,1.0,1,premium,Other,0
U102212,3,6,323.04,893.89,562.72,,1.0,1,standard,ID,0
U102213,592,8,483.27,110.7,3.62,1505.95,2.0,1,premium,AE,0
U102214,233,11,406.12,505.31,236.2,391.26,2.0,1,premium,Other,0
U102215,65,7,446.24,320.26,124.8,678.61,0.0,1,premium,ID,0
U102216,318,7,148.64,515.83,892.84,719.63,0.0,1,standard,IN,0
